Date,Time,bioTime,dayOrNight,Relative Humidity,Temperature
05-10-13,17:27:09,11:18:33,day,66.8,33.4
05-10-13,17:28:09,11:19:33,day,65.9,33.5
05-10-13,17:29:10,11:20:35,day,66.5,33.5
05-10-13,17:30:10,11:21:35,day,66,33.4
05-10-13,17:31:11,11:22:36,day,67.3,33.4
05-10-13,17:32:11,11:23:37,day,66.7,33.5
05-10-13,17:33:12,11:24:38,day,66.8,33.4
05-10-13,17:34:12,11:25:39,day,67.4,33.4
05-10-13,17:35:13,11:26:40,day,67.3,33.4
05-10-13,17:36:13,11:27:40,day,66.5,33.4
05-10-13,17:37:14,11:28:42,day,67.3,33.3
05-10-13,17:39:15,11:30:44,day,66.9,33.4
05-10-13,17:40:16,11:31:45,day,67.2,33.4
05-10-13,17:41:16,11:32:45,day,67.5,33.3
05-10-13,17:42:17,11:33:47,day,67.7,33.3
05-10-13,17:43:17,11:34:47,day,67.5,33.3
05-10-13,17:44:18,11:35:49,day,66.9,33.3
05-10-13,17:45:18,11:36:49,day,68,33.2
05-10-13,17:46:19,11:37:51,day,68.6,33.1
05-10-13,17:47:20,11:38:52,day,68.1,33.1
05-10-13,17:48:20,11:39:52,day,69.1,33.1
05-10-13,17:49:21,11:40:54,day,69.5,33.1
05-10-13,17:50:21,11:41:54,day,69.2,33.1
05-10-13,17:51:22,11:42:56,day,69.4,33.1
05-10-13,17:52:22,11:43:56,day,69.8,33
05-10-13,17:53:23,11:44:57,day,70,33
05-10-13,17:54:23,11:45:58,day,70.1,33
05-10-13,17:55:24,11:46:59,day,70.2,33.1
05-10-13,17:56:24,11:48:00,day,70.4,33
05-10-13,17:57:25,11:49:01,day,70.7,33
05-10-13,17:58:26,11:50:03,day,71,33
05-10-13,17:59:26,11:51:03,day,70.6,32.9
05-10-13,18:00:27,11:52:04,day,71.2,32.8
05-10-13,18:01:27,11:53:05,day,71.1,32.9
05-10-13,18:02:28,11:54:06,day,70.8,32.8
05-10-13,18:03:28,11:55:07,day,71.1,32.8
05-10-13,18:04:29,11:56:08,day,71.7,32.7
05-10-13,18:05:29,11:57:08,day,72.6,32.7
05-10-13,18:06:30,11:58:10,day,72.2,32.7
05-10-13,18:07:30,11:59:10,day,71.6,32.7
05-10-13,18:08:31,00:00:11,night,72.4,32.7
05-10-13,18:09:32,00:01:12,night,72.5,32.7
05-10-13,18:10:32,00:02:12,night,72.4,32.7
05-10-13,18:11:33,00:03:12,night,72.2,32.7
05-10-13,18:12:33,00:04:12,night,72.1,32.6
05-10-13,18:13:34,00:05:12,night,72.5,32.6
05-10-13,18:14:34,00:06:12,night,73.1,32.6
05-10-13,18:15:35,00:07:12,night,73.5,32.5
05-10-13,18:16:35,00:08:12,night,72.7,32.6
05-10-13,18:17:36,00:09:12,night,72.5,32.6
05-10-13,18:18:36,00:10:12,night,72.5,32.6
05-10-13,18:19:37,00:11:13,night,72.6,32.6
05-10-13,18:20:38,00:12:13,night,72.4,32.6
05-10-13,18:21:38,00:13:13,night,72.2,32.6
05-10-13,18:22:39,00:14:13,night,73,32.5
05-10-13,18:23:39,00:15:13,night,72.1,32.5
05-10-13,18:24:40,00:16:13,night,72.7,32.5
05-10-13,18:25:40,00:17:13,night,72,32.6
05-10-13,18:26:41,00:18:14,night,72.8,32.5
05-10-13,18:27:41,00:19:13,night,72.6,32.5
05-10-13,18:28:42,00:20:14,night,72.9,32.6
05-10-13,18:29:43,00:21:14,night,72.9,32.5
05-10-13,18:30:43,00:22:14,night,72.9,32.5
05-10-13,18:31:44,00:23:14,night,73,32.5
05-10-13,18:32:44,00:24:14,night,73,32.5
05-10-13,18:33:45,00:25:14,night,72.9,32.4
05-10-13,18:34:45,00:26:14,night,73.2,32.4
05-10-13,18:35:46,00:27:15,night,73.3,32.3
05-10-13,18:36:46,00:28:14,night,73.5,32.4
05-10-13,18:37:47,00:29:15,night,73.4,32.3
05-10-13,18:38:47,00:30:14,night,74.5,32.3
05-10-13,18:39:48,00:31:15,night,73.8,32.3
05-10-13,18:40:49,00:32:15,night,73.3,32.3
05-10-13,18:41:49,00:33:15,night,74.1,32.3
05-10-13,18:42:50,00:34:15,night,74.5,32.3
05-10-13,18:43:50,00:35:15,night,74.4,32.3
05-10-13,18:44:51,00:36:16,night,73.8,32.3
05-10-13,18:45:51,00:37:15,night,74.3,32.2
05-10-13,18:46:52,00:38:16,night,74.5,32.2
05-10-13,18:47:52,00:39:15,night,74.6,32.3
05-10-13,18:48:53,00:40:16,night,75.2,32.3
05-10-13,18:49:53,00:41:15,night,75,32.3
05-10-13,18:50:54,00:42:16,night,75,32.3
05-10-13,18:51:55,00:43:16,night,74.4,32.3
05-10-13,18:52:55,00:44:16,night,75,32.3
05-10-13,18:53:56,00:45:17,night,75,32.2
05-10-13,18:54:56,00:46:16,night,74.7,32.2
05-10-13,18:55:57,00:47:17,night,75.2,32.2
05-10-13,18:56:57,00:48:16,night,75,32.2
05-10-13,18:57:58,00:49:17,night,75.1,32.2
05-10-13,18:58:58,00:50:16,night,75.4,32.2
05-10-13,18:59:59,00:51:17,night,75.8,32.1
05-10-13,19:00:59,00:52:17,night,75.5,32.1
05-10-13,19:02:00,00:53:17,night,75.2,32.1
05-10-13,19:03:01,00:54:18,night,76.1,32.1
05-10-13,19:04:01,00:55:17,night,75.6,32.1
05-10-13,19:05:02,00:56:18,night,75.3,32.1
05-10-13,19:06:02,00:57:17,night,75.7,32.1
05-10-13,19:07:03,00:58:18,night,76,32
05-10-13,19:08:03,00:59:17,night,75.9,32
05-10-13,19:09:04,01:00:18,night,76.5,32
05-10-13,19:10:04,01:01:18,night,75.6,31.9
05-10-13,19:11:05,01:02:18,night,76.1,32
05-10-13,19:12:05,01:03:18,night,75.4,31.9
05-10-13,19:13:06,01:04:18,night,75.8,32
05-10-13,19:14:07,01:05:19,night,75.6,32
05-10-13,19:15:07,01:06:18,night,75.1,32
05-10-13,19:16:08,01:07:19,night,74.6,32
05-10-13,19:17:08,01:08:18,night,75.3,32
05-10-13,19:18:09,01:09:19,night,74.5,31.9
05-10-13,19:19:09,01:10:19,night,74.4,31.9
05-10-13,19:20:10,01:11:19,night,74.4,31.9
05-10-13,19:21:10,01:12:19,night,74.9,32
05-10-13,19:22:11,01:13:19,night,75.2,31.9
05-10-13,19:23:12,01:14:20,night,75.3,31.9
05-10-13,19:24:12,01:15:19,night,75.4,31.9
05-10-13,19:25:13,01:16:20,night,75.1,31.9
05-10-13,19:26:13,01:17:19,night,75,31.9
05-10-13,19:28:14,01:19:20,night,75.1,31.9
05-10-13,19:29:15,01:20:20,night,75.1,31.9
05-10-13,19:30:15,01:21:20,night,75.5,31.9
05-10-13,19:31:16,01:22:20,night,76,31.8
05-10-13,19:32:16,01:23:20,night,76,31.9
05-10-13,19:33:17,01:24:20,night,75.7,31.8
05-10-13,19:34:18,01:25:21,night,76.6,31.8
05-10-13,19:35:18,01:26:21,night,76.1,31.8
05-10-13,19:36:19,01:27:21,night,76.5,31.8
05-10-13,19:37:19,01:28:21,night,76.6,31.8
05-10-13,19:38:20,01:29:21,night,76.7,31.8
05-10-13,19:39:20,01:30:21,night,76,31.8
05-10-13,19:40:21,01:31:21,night,76.6,31.8
05-10-13,19:41:21,01:32:21,night,76.6,31.8
05-10-13,19:42:22,01:33:21,night,76.6,31.8
05-10-13,19:43:22,01:34:21,night,77.4,31.7
05-10-13,19:44:23,01:35:22,night,77.7,31.7
05-10-13,19:45:24,01:36:22,night,77.8,31.7
05-10-13,19:46:24,01:37:22,night,77.2,31.7
05-10-13,19:47:25,01:38:22,night,77.4,31.7
05-10-13,19:48:25,01:39:22,night,77.9,31.7
05-10-13,19:49:26,01:40:22,night,77.5,31.7
05-10-13,19:50:26,01:41:22,night,78,31.7
05-10-13,19:51:27,01:42:22,night,77.9,31.7
05-10-13,19:52:27,01:43:22,night,78,31.7
05-10-13,19:53:28,01:44:23,night,77.6,31.8
05-10-13,19:54:28,01:45:22,night,77.4,31.7
05-10-13,19:55:29,01:46:23,night,78,31.7
05-10-13,19:56:30,01:47:23,night,77.9,31.7
05-10-13,19:57:30,01:48:23,night,78.2,31.6
05-10-13,19:58:31,01:49:23,night,79.4,31.6
05-10-13,19:59:31,01:50:23,night,78.7,31.6
05-10-13,20:00:32,01:51:23,night,78.9,31.6
05-10-13,20:01:32,01:52:23,night,80.2,31.6
05-10-13,20:02:33,01:53:24,night,79,31.6
05-10-13,20:03:33,01:54:23,night,79.4,31.6
05-10-13,20:04:34,01:55:24,night,79.5,31.6
05-10-13,20:05:35,01:56:24,night,80,31.6
05-10-13,20:06:35,01:57:24,night,80.1,31.6
05-10-13,20:07:36,01:58:24,night,80.3,31.6
05-10-13,20:08:36,01:59:24,night,80,31.6
05-10-13,20:09:37,02:00:25,night,80.5,31.5
05-10-13,20:10:37,02:01:24,night,80.9,31.6
05-10-13,20:11:38,02:02:25,night,80.6,31.5
05-10-13,20:12:38,02:03:24,night,81,31.5
05-10-13,20:13:39,02:04:25,night,81.1,31.6
05-10-13,20:14:39,02:05:24,night,80.8,31.6
05-10-13,20:15:40,02:06:25,night,80.8,31.5
05-10-13,20:16:41,02:07:25,night,80.6,31.6
05-10-13,20:17:41,02:08:25,night,80.1,31.6
05-10-13,20:18:42,02:09:26,night,80.4,31.6
05-10-13,20:19:42,02:10:25,night,80.3,31.6
05-10-13,20:20:43,02:11:26,night,80.2,31.6
05-10-13,20:21:43,02:12:25,night,80.5,31.5
05-10-13,20:22:44,02:13:26,night,80.6,31.6
05-10-13,20:23:44,02:14:25,night,80.4,31.6
05-10-13,20:24:45,02:15:26,night,80.6,31.5
05-10-13,20:25:45,02:16:25,night,81,31.5
05-10-13,20:26:46,02:17:26,night,80.7,31.6
05-10-13,20:27:47,02:18:27,night,81,31.5
05-10-13,20:28:47,02:19:26,night,81.2,31.5
05-10-13,20:29:48,02:20:27,night,81.3,31.4
05-10-13,20:30:48,02:21:26,night,81.5,31.4
05-10-13,20:31:49,02:22:27,night,82.5,31.3
05-10-13,20:32:49,02:23:26,night,82.6,31.3
05-10-13,20:33:50,02:24:27,night,82.3,31.3
05-10-13,20:34:50,02:25:26,night,81.5,31.3
05-10-13,20:35:51,02:26:27,night,81.9,31.3
05-10-13,20:36:51,02:27:27,night,82,31.2
05-10-13,20:37:52,02:28:27,night,81.9,31.2
05-10-13,20:38:53,02:29:28,night,81.1,31.2
05-10-13,20:39:53,02:30:27,night,82,31.2
05-10-13,20:40:54,02:31:28,night,82.5,31.2
05-10-13,20:41:54,02:32:27,night,82.3,31.2
05-10-13,20:42:55,02:33:28,night,82.4,31.2
05-10-13,20:43:55,02:34:28,night,81.8,31.2
05-10-13,20:44:56,02:35:28,night,81.8,31.2
05-10-13,20:45:56,02:36:28,night,82.4,31.2
05-10-13,20:46:57,02:37:28,night,81.9,31.1
05-10-13,20:47:57,02:38:28,night,82.5,31.1
05-10-13,20:48:58,02:39:28,night,82.7,31.1
05-10-13,20:49:59,02:40:29,night,82.9,31.2
05-10-13,20:50:59,02:41:28,night,82.8,31.1
05-10-13,20:52:00,02:42:29,night,82.9,31.1
05-10-13,20:53:00,02:43:29,night,83.1,31.1
05-10-13,20:54:01,02:44:29,night,81.7,31.1
05-10-13,20:55:01,02:45:29,night,82.7,31.1
05-10-13,20:56:02,02:46:29,night,83.1,31
05-10-13,20:57:02,02:47:29,night,82.5,31.1
05-10-13,20:58:03,02:48:29,night,83.7,31.1
05-10-13,20:59:04,02:49:30,night,82.6,31.1
05-10-13,21:00:04,02:50:29,night,82.6,31.1
05-10-13,21:01:05,02:51:30,night,83.1,31.1
05-10-13,21:02:05,02:52:30,night,83.5,31.1
05-10-13,21:03:06,02:53:30,night,82.4,31.1
05-10-13,21:04:06,02:54:30,night,83,31.1
05-10-13,21:05:07,02:55:30,night,83,31
05-10-13,21:06:07,02:56:30,night,83,31.1
05-10-13,21:07:08,02:57:30,night,82.5,31.1
05-10-13,21:08:08,02:58:30,night,82.7,31.1
05-10-13,21:09:09,02:59:30,night,83,31.1
05-10-13,21:10:10,03:00:31,night,82.9,31.1
05-10-13,21:11:10,03:01:31,night,83.4,31.1
05-10-13,21:12:11,03:02:31,night,83.3,31.1
05-10-13,21:13:11,03:03:31,night,82.9,31
05-10-13,21:14:12,03:04:31,night,82.6,31.1
05-10-13,21:15:12,03:05:31,night,83.8,31.1
05-10-13,21:16:13,03:06:31,night,83.9,31.1
05-10-13,21:17:13,03:07:31,night,84.3,31
05-10-13,21:18:14,03:08:32,night,84.4,31
05-10-13,21:19:14,03:09:31,night,83.1,30.9
05-10-13,21:20:15,03:10:32,night,83.9,30.9
05-10-13,21:21:16,03:11:32,night,83.2,30.9
05-10-13,21:22:16,03:12:32,night,84,30.9
05-10-13,21:23:17,03:13:32,night,83.8,30.8
05-10-13,21:24:17,03:14:32,night,84.5,30.8
05-10-13,21:25:18,03:15:32,night,85.1,30.8
05-10-13,21:26:18,03:16:32,night,85.2,30.8
05-10-13,21:27:19,03:17:33,night,84.7,30.8
05-10-13,21:28:19,03:18:32,night,85.2,30.8
05-10-13,21:29:20,03:19:33,night,86.8,30.8
05-10-13,21:30:20,03:20:32,night,86.1,30.8
05-10-13,21:31:21,03:21:33,night,85.6,30.8
05-10-13,21:32:22,03:22:33,night,86.4,30.8
05-10-13,21:33:22,03:23:33,night,87.6,30.8
05-10-13,21:34:23,03:24:33,night,87.5,30.8
05-10-13,21:35:23,03:25:33,night,87.8,30.8
05-10-13,21:36:24,03:26:34,night,87.8,30.8
05-10-13,21:37:24,03:27:33,night,87.7,30.8
05-10-13,21:38:25,03:28:34,night,88.7,30.8
05-10-13,21:39:25,03:29:33,night,89.5,30.8
05-10-13,21:40:26,03:30:34,night,89.7,30.8
05-10-13,21:41:26,03:31:33,night,89.9,30.8
05-10-13,21:42:27,03:32:34,night,89.9,30.8
05-10-13,21:43:28,03:33:34,night,90.1,30.8
05-10-13,21:44:28,03:34:34,night,90.1,30.8
05-10-13,21:45:29,03:35:35,night,90,30.8
05-10-13,21:46:29,03:36:34,night,90.1,30.8
05-10-13,21:47:30,03:37:35,night,87.8,30.8
05-10-13,21:48:30,03:38:34,night,87.9,30.8
05-10-13,21:49:31,03:39:35,night,89,30.8
05-10-13,21:50:31,03:40:34,night,88.9,30.7
05-10-13,21:51:32,03:41:35,night,89.6,30.8
05-10-13,21:52:33,03:42:35,night,89.3,30.8
05-10-13,21:53:33,03:43:35,night,89.6,30.7
05-10-13,21:54:34,03:44:36,night,90.4,30.7
05-10-13,21:55:34,03:45:35,night,89.6,30.7
05-10-13,21:56:35,03:46:36,night,89.8,30.7
05-10-13,21:57:35,03:47:35,night,88.4,30.7
05-10-13,21:58:36,03:48:36,night,88.3,30.7
05-10-13,21:59:36,03:49:35,night,89.9,30.7
05-10-13,22:00:37,03:50:36,night,90.2,30.6
05-10-13,22:01:37,03:51:36,night,89.7,30.6
05-10-13,22:02:38,03:52:36,night,90.6,30.6
05-10-13,22:03:39,03:53:37,night,90.4,30.5
05-10-13,22:04:39,03:54:36,night,90.3,30.5
05-10-13,22:05:40,03:55:37,night,91,30.5
05-10-13,22:06:40,03:56:36,night,90.9,30.5
05-10-13,22:07:41,03:57:37,night,93.3,30.5
05-10-13,22:08:41,03:58:36,night,93.5,30.5
05-10-13,22:09:42,03:59:37,night,93.6,30.5
05-10-13,22:10:42,04:00:37,night,93.7,30.5
05-10-13,22:11:43,04:01:37,night,94.1,30.5
05-10-13,22:12:43,04:02:37,night,94.5,30.5
05-10-13,22:13:44,04:03:37,night,94.5,30.5
05-10-13,22:14:45,04:04:38,night,94.8,30.5
05-10-13,22:15:45,04:05:37,night,95,30.5
05-10-13,22:16:46,04:06:38,night,95.1,30.5
05-10-13,22:17:46,04:07:37,night,95.3,30.5
05-10-13,22:18:47,04:08:38,night,94.3,30.5
05-10-13,22:19:47,04:09:38,night,94.2,30.5
05-10-13,22:20:48,04:10:38,night,95.8,30.4
05-10-13,22:21:48,04:11:38,night,95.5,30.4
05-10-13,22:22:49,04:12:38,night,94.9,30.4
05-10-13,22:23:49,04:13:38,night,95.2,30.4
05-10-13,22:24:50,04:14:38,night,92.3,30.4
05-10-13,22:25:51,04:15:39,night,94,30.4
05-10-13,22:26:51,04:16:38,night,92.1,30.4
05-10-13,22:27:52,04:17:39,night,94.6,30.4
05-10-13,22:28:52,04:18:39,night,95.3,30.4
05-10-13,22:29:53,04:19:39,night,95.1,30.4
05-10-13,22:40:59,04:30:40,night,96.7,30.2
05-10-13,22:41:59,04:31:40,night,97,30.2
05-10-13,22:43:00,04:32:40,night,97,30.2
05-10-13,22:44:00,04:33:40,night,97.4,30.2
05-10-13,22:45:01,04:34:41,night,97.1,30.2
05-10-13,22:46:01,04:35:40,night,97.3,30.2
05-10-13,22:47:02,04:36:41,night,96.9,30.2
05-10-13,22:48:02,04:37:40,night,97.3,30.3
05-10-13,22:49:03,04:38:41,night,95.9,30.2
05-10-13,22:50:04,04:39:41,night,97,30.3
05-10-13,22:51:04,04:40:41,night,96.1,30.3
05-10-13,22:52:05,04:41:41,night,97.3,30.3
05-10-13,22:53:05,04:42:41,night,96.9,30.2
05-10-13,22:54:06,04:43:42,night,96.1,30.3
05-10-13,22:55:06,04:44:41,night,96,30.3
05-10-13,22:56:07,04:45:42,night,95.9,30.3
05-10-13,22:57:07,04:46:41,night,96.2,30.2
05-10-13,22:58:08,04:47:42,night,95.2,30.2
05-10-13,22:59:09,04:48:42,night,94.9,30.1
05-10-13,23:00:09,04:49:42,night,94.4,30.1
05-10-13,23:01:10,04:50:42,night,94.4,30
05-10-13,23:12:15,05:01:43,night,96.7,29.7
05-10-13,23:13:16,05:02:43,night,97.4,29.7
05-10-13,23:14:17,05:03:44,night,96.8,29.7
05-10-13,23:15:17,05:04:43,night,96.3,29.7
05-10-13,23:16:18,05:05:44,night,95.9,29.7
05-10-13,23:17:18,05:06:43,night,95.6,29.7
05-10-13,23:18:19,05:07:44,night,96.6,29.8
05-10-13,23:19:19,05:08:44,night,96.7,29.7
05-10-13,23:20:20,05:09:44,night,98.2,29.8
05-10-13,23:21:20,05:10:44,night,96.8,29.8
05-10-13,23:22:21,05:11:44,night,96.1,29.8
05-10-13,23:23:22,05:12:45,night,95.8,29.8
05-10-13,23:24:22,05:13:44,night,93.5,29.8
05-10-13,23:25:23,05:14:45,night,95.1,29.9
05-10-13,23:26:23,05:15:44,night,93.8,29.9
05-10-13,23:27:24,05:16:45,night,95,29.9
05-10-13,23:28:24,05:17:45,night,95.1,29.9
05-10-13,23:29:25,05:18:45,night,95.5,29.9
05-10-13,23:30:25,05:19:45,night,95.7,29.9
05-10-13,23:31:26,05:20:45,night,95.3,29.9
05-10-13,23:32:26,05:21:45,night,96.2,29.9
05-10-13,23:33:27,05:22:45,night,96.5,29.9
05-10-13,23:34:28,05:23:46,night,96.4,29.9
05-10-13,23:35:28,05:24:45,night,96.3,29.9
05-10-13,23:36:29,05:25:46,night,97,29.9
05-10-13,23:37:29,05:26:46,night,95,29.9
05-10-13,23:38:30,05:27:46,night,95.2,29.9
05-10-13,23:40:31,05:29:46,night,94.5,29.8
05-10-13,23:41:31,05:30:46,night,95.3,29.7
05-10-13,23:42:32,05:31:46,night,95.2,29.7
05-10-13,23:43:32,05:32:46,night,95.7,29.7
05-10-13,23:44:33,05:33:47,night,95,29.6
05-10-13,23:45:34,05:34:47,night,95.9,29.6
05-10-13,23:46:34,05:35:47,night,94.9,29.5
05-10-13,23:47:35,05:36:47,night,97,29.5
05-10-13,23:48:35,05:37:47,night,98,29.5
05-10-13,23:49:36,05:38:47,night,97.6,29.5
05-10-13,23:50:36,05:39:47,night,98.3,29.5
05-10-13,23:51:37,05:40:47,night,97.2,29.5
05-10-13,23:52:37,05:41:47,night,97.5,29.6
05-10-13,23:53:38,05:42:48,night,99.6,29.5
05-10-13,23:54:38,05:43:47,night,99.9,29.5
05-10-13,23:55:39,05:44:48,night,95.5,29.5
05-10-13,23:56:40,05:45:48,night,94,29.5
05-10-13,23:57:40,05:46:48,night,99.9,29.5
05-10-13,23:58:41,05:47:48,night,99.9,29.5
05-10-13,23:59:41,05:48:48,night,99.9,29.5
06-10-13,00:01:42,05:50:48,night,99.9,29.6
06-10-13,00:02:43,05:51:49,night,99.9,29.6
06-10-13,00:03:43,05:52:48,night,99.9,29.6
06-10-13,00:04:44,05:53:49,night,99.9,29.6
06-10-13,00:05:45,05:54:49,night,99.9,29.6
06-10-13,00:06:45,05:55:49,night,99.9,29.6
06-10-13,00:07:46,05:56:49,night,99.9,29.6
06-10-13,00:08:46,05:57:49,night,99.9,29.7
06-10-13,00:09:47,05:58:49,night,99.9,29.6
06-10-13,00:10:47,05:59:49,night,99.9,29.6
06-10-13,00:11:48,06:00:50,night,99.9,29.6
06-10-13,00:12:48,06:01:49,night,99.9,29.6
06-10-13,00:13:49,06:02:50,night,99.9,29.6
06-10-13,00:14:49,06:03:49,night,99.9,29.6
06-10-13,00:15:50,06:04:50,night,99.9,29.6
06-10-13,00:16:51,06:05:50,night,99.6,29.5
06-10-13,00:17:51,06:06:50,night,99.7,29.5
06-10-13,00:18:52,06:07:51,night,99.6,29.5
06-10-13,00:19:52,06:08:50,night,99.9,29.5
06-10-13,00:20:53,06:09:51,night,99.7,29.5
06-10-13,00:21:53,06:10:50,night,99.5,29.5
06-10-13,00:22:54,06:11:51,night,99.9,29.4
06-10-13,00:23:54,06:12:50,night,99.9,29.4
06-10-13,00:24:55,06:13:51,night,99.9,29.4
06-10-13,00:25:55,06:14:50,night,99.9,29.4
06-10-13,00:26:56,06:15:51,night,99.9,29.4
06-10-13,00:27:57,06:16:52,night,99.9,29.4
06-10-13,00:28:57,06:17:51,night,99.9,29.4
06-10-13,00:29:58,06:18:52,night,99.9,29.3
06-10-13,00:30:58,06:19:51,night,99.9,29.4
06-10-13,00:31:59,06:20:52,night,99.9,29.3
06-10-13,00:32:59,06:21:51,night,99.9,29.4
06-10-13,00:34:00,06:22:52,night,99.9,29.4
06-10-13,00:35:00,06:23:51,night,99.9,29.4
06-10-13,00:36:01,06:24:52,night,99.9,29.4
06-10-13,00:37:01,06:25:52,night,99.9,29.5
06-10-13,00:38:02,06:26:52,night,99.9,29.4
06-10-13,00:39:03,06:27:53,night,99.9,29.5
06-10-13,00:40:03,06:28:52,night,99.9,29.4
06-10-13,00:41:04,06:29:53,night,99.9,29.4
06-10-13,00:42:04,06:30:52,night,99.9,29.4
06-10-13,00:43:05,06:31:53,night,99.9,29.4
06-10-13,00:44:05,06:32:52,night,99.9,29.4
06-10-13,00:45:06,06:33:53,night,99.9,29.3
06-10-13,00:46:06,06:34:53,night,99.9,29.3
06-10-13,00:47:07,06:35:53,night,99.9,29.3
06-10-13,00:48:08,06:36:54,night,99.9,29.2
06-10-13,00:49:08,06:37:53,night,99.9,29.2
06-10-13,00:50:09,06:38:54,night,99.9,29.1
06-10-13,00:51:09,06:39:53,night,99.9,29.1
06-10-13,00:52:10,06:40:54,night,99.9,29.1
06-10-13,01:03:16,06:51:55,night,99.9,28.7
06-10-13,01:04:16,06:52:55,night,99.9,28.7
06-10-13,01:05:17,06:53:55,night,99.9,28.7
06-10-13,01:06:17,06:54:55,night,99.9,28.7
06-10-13,01:07:18,06:55:55,night,99.9,28.7
06-10-13,01:08:18,06:56:55,night,99.9,28.7
06-10-13,01:09:19,06:57:55,night,99.9,28.7
06-10-13,01:10:19,06:58:55,night,99.9,28.7
06-10-13,01:11:20,06:59:56,night,99.9,28.6
06-10-13,01:12:21,07:00:56,night,99.9,28.7
06-10-13,01:13:21,07:01:56,night,99.9,28.6
06-10-13,01:14:22,07:02:56,night,99.9,28.6
06-10-13,01:15:22,07:03:56,night,99.9,28.6
06-10-13,01:16:23,07:04:56,night,99.9,28.6
06-10-13,01:17:23,07:05:56,night,99.9,28.6
06-10-13,01:18:24,07:06:56,night,99.9,28.6
06-10-13,01:19:24,07:07:56,night,99.9,28.6
06-10-13,01:20:25,07:08:57,night,99.9,28.6
06-10-13,01:21:25,07:09:56,night,99.9,28.6
06-10-13,01:22:26,07:10:57,night,99.9,28.6
06-10-13,01:23:27,07:11:57,night,99.9,28.6
06-10-13,01:24:27,07:12:57,night,99.9,28.7
06-10-13,01:25:28,07:13:57,night,99.8,28.7
06-10-13,01:26:28,07:14:57,night,99.5,28.7
06-10-13,01:27:29,07:15:58,night,99.2,28.7
06-10-13,01:28:29,07:16:57,night,99.1,28.7
06-10-13,01:29:30,07:17:58,night,98.8,28.8
06-10-13,01:30:30,07:18:57,night,98.4,28.7
06-10-13,01:31:31,07:19:58,night,98.2,28.7
06-10-13,01:32:31,07:20:57,night,98.2,28.8
06-10-13,01:33:32,07:21:58,night,98.1,28.7
06-10-13,01:34:33,07:22:58,night,98,28.7
06-10-13,01:35:33,07:23:58,night,97.7,28.7
06-10-13,01:36:34,07:24:59,night,97.8,28.7
06-10-13,01:37:34,07:25:58,night,97.7,28.6
06-10-13,01:38:35,07:26:59,night,97.6,28.7
06-10-13,01:39:35,07:27:58,night,97.7,28.7
06-10-13,01:40:36,07:28:59,night,97.6,28.6
06-10-13,01:41:36,07:29:58,night,97.2,28.6
06-10-13,01:42:37,07:30:59,night,97.1,28.6
06-10-13,01:43:37,07:31:58,night,96.9,28.6
06-10-13,01:44:38,07:32:59,night,97,28.6
06-10-13,01:45:39,07:34:00,night,95.4,28.6
06-10-13,01:46:39,07:34:59,night,94.7,28.5
06-10-13,01:47:40,07:36:00,night,94.3,28.6
06-10-13,01:48:40,07:36:59,night,95,28.6
06-10-13,01:49:41,07:38:00,night,94.4,28.6
06-10-13,01:50:41,07:38:59,night,94.9,28.6
06-10-13,01:51:42,07:40:00,night,94.4,28.6
06-10-13,01:52:42,07:40:59,night,94.4,28.6
06-10-13,01:53:43,07:42:00,night,94.3,28.6
06-10-13,01:54:44,07:43:01,night,94,28.6
06-10-13,01:55:44,07:44:00,night,93.9,28.6
06-10-13,01:56:45,07:45:01,night,93.7,28.6
06-10-13,01:58:46,07:47:01,night,92.1,28.6
06-10-13,01:59:46,07:48:00,night,92.3,28.6
06-10-13,02:00:47,07:49:01,night,92.9,28.7
06-10-13,02:01:47,07:50:01,night,93,28.7
06-10-13,02:02:48,07:51:01,night,93,28.7
06-10-13,02:03:48,07:52:01,night,92.9,28.7
06-10-13,02:04:49,07:53:01,night,92.4,28.7
06-10-13,02:05:50,07:54:02,night,92.3,28.7
06-10-13,02:16:55,08:05:02,night,91.8,28.5
06-10-13,02:17:56,08:06:02,night,91.4,28.4
06-10-13,02:18:57,08:07:03,night,91.8,28.4
06-10-13,02:19:57,08:08:03,night,91.8,28.4
06-10-13,02:20:58,08:09:03,night,91.8,28.4
06-10-13,02:21:58,08:10:03,night,91.6,28.4
06-10-13,02:22:59,08:11:03,night,91,28.4
06-10-13,02:23:59,08:12:03,night,89.9,28.4
06-10-13,02:25:00,08:13:03,night,91.3,28.4
06-10-13,02:26:00,08:14:03,night,91.2,28.3
06-10-13,02:27:01,08:15:03,night,90.5,28.4
06-10-13,02:28:01,08:16:03,night,90.4,28.3
06-10-13,02:29:02,08:17:04,night,90.8,28.3
06-10-13,02:30:03,08:18:04,night,90.8,28.4
06-10-13,02:31:03,08:19:04,night,90.9,28.4
06-10-13,02:42:09,08:30:05,night,90.8,28
06-10-13,02:43:10,08:31:05,night,91.7,28
06-10-13,02:44:10,08:32:05,night,91.8,28
06-10-13,02:45:11,08:33:06,night,92.9,28
06-10-13,02:46:11,08:34:05,night,92.8,28
06-10-13,02:47:12,08:35:06,night,92.7,28.1
06-10-13,02:48:12,08:36:05,night,92.7,28.1
06-10-13,02:49:13,08:37:06,night,92.6,28.1
06-10-13,02:50:13,08:38:05,night,92.6,28.1
